review_date,hotel_name,review
12/14/2016,Park Plaza County Hall London, Twin room but beds joined together Moved beds apart but revealed torn carpet and bare concrete Bathroom fittings loose and worn Breakfast expensive at 16 95 per person 
12/14/2016,Park Plaza County Hall London, Good location a neat and tidy hotel Friendly staff Room comfortable but could be much better Italian restaurant good value 
12/14/2016,Park Plaza County Hall London, The view from our window was over the breakfast restaurant This rendered the room windowless like a prison There was NO milk and insufficient coffee for the morning brew The mini bar was locked we clearly can t be trusted then There were so many lights one of them above the mini bar we simply couldn t find the switch for so we covered it up Breakfast was overpriced I know London is a tourist trap but a fixed cost is stupid why not charge a lower price for coffee and a croissant that is usually all most people want at that time of the morning 
12/14/2016,Park Plaza County Hall London, It was perfectly located in the heart of the capital Room was compact and clean 
12/12/2016,Park Plaza County Hall London, Absolutely nothing
12/12/2016,Park Plaza County Hall London, Free upgrade given to a junior suite on arrival Junior suite had all necessary facilities and more as well as amazing view of London eye from the bedroom and living area Staff could not do enough to help you Breakfast was very good and catered for all tastes 
12/11/2016,Park Plaza County Hall London, We have come here previously and everything was so perfect that we even decided to stay an extra night so was slightly disappointed with this experience When checking in the staff seems very stressed and busy which made us feel in the way some of the time after waiting for 5 10 minutes to talk to the receptionist we was told we had to wait until 3pm just to check in so was told to come back later so me and my 6 month pregnant girlfriend had to walk around for an hour then return just to get into the room to relax which was the purpose of the trip When we checked in I was asked if I wanted to swipe my card to be used for room service which I did but was charged 25 just for doing so When I asked about this she said it was for the extras but soon found out nothing was included Also we ordered two pizzas which turned up burnt and in the morning the full English breakfast we paid 24 for didn t even have bacon The shower door let out so much water we had to lay down towls to stop flooding In the room there are huge windows which normally would be lovely to look over London but on this occasion our view was the Waterloo train station so spend most of our trip with curtains closed Finally when we was getting ready to check out at 11 50 we had staff knocking at the door asking how long we could be then at 12 05 we had a very pushy woman asking how long we would be as well and with a pregnant woman it takes a while to do that And when it came to checking out we was waiting around 10 minutes just to do so It s very disappointing because me and my girlfriend was very much looking forward to this little get away and now I feel like iv wasted my money and should of went somewhere else I will consider returning in the future but on my trip to London it definitely won t be at this resort 
12/11/2016,Park Plaza County Hall London, Everything looked very nice and clean close to London Eye nice for couples
12/8/2016,Park Plaza County Hall London, Attitude of staff The Spa is hurrendows with only 3 lockers unisex changing facilities and sauna steam room only enough for 2 fully grown adults 
12/8/2016,Park Plaza County Hall London, The staff are exceedingly lazy rude Telling us that if we wanted a cup of hot water then to go to our room and boil the kettle 
12/6/2016,Park Plaza County Hall London, The room was cold and the A C s heating did not work Breakfast was boring and did not have anything extra only what is necessary You would expect a little more effort from a four star establishment Also breakfast was poorly coordinated and there was always a waiting before seated 
12/6/2016,Park Plaza County Hall London, Pillows were superb and the room was quiet Also the location in excellent 
12/6/2016,Park Plaza County Hall London, The staff were all so friendly and helpful The room service menu was delicious with excellent range of items and speedy service The room itself was modern clean quiet and had stunning views of London 
12/5/2016,Park Plaza County Hall London, Queuing for breakfast is not what I like Breakfast not ready at 8 15 shouldn t be Scrambled eggs not eatable I prefer a fresh served coffee or espresso 
12/5/2016,Park Plaza County Hall London, One of the two beds was comfy Nice view 
12/5/2016,Park Plaza County Hall London, Breakfast could have been a little better quite busy had to queue but they coped well Pillows not quite to my taste but I am very fussy 
12/5/2016,Park Plaza County Hall London, Staff friendly and helpful nice room liked the kitchenette got upgraded to studio great location Clean 
12/5/2016,Park Plaza County Hall London, breakfast area was too small and very cramped had to wait 20 mins to be seated No coffee or tea brought to table No cutlery on table and had to get own ordered special breakfast waited 30 mins and then after chasing we was told not available my wife had to have no breakfast when getting breakfast from area people bumping into you and you have to wait 10 minutes for eggs and ask for bacon and beans to be topped up 
12/5/2016,Park Plaza County Hall London, Rooms was modern and clean 
12/4/2016,Park Plaza County Hall London, My stay there was fabulous and I don t have anything that I don t like 
12/4/2016,Park Plaza County Hall London, I liked how they took care of me I got surprised as well as they have upgraded my room to executive room with a surprise wine for my birthday That s sweet
12/2/2016,Park Plaza County Hall London, wi fi was rubbish I never got a stable connection at all Dreadful musak played constantly turn it off Room temperature centrally controlled so was constantly freezing It s possibly a London thing but I felt the service charging on every single thing such as the glass of wine i bought in the bar at 8 50 for 175ml became 9 28 even though my red was served in a white wine glass because the bar lady was cross I changed my mind to breakfast and dinner was excessive and frequently not warranted for the service received 
12/2/2016,Park Plaza County Hall London, Comfortable bed great view staff prompt with requests but not cheerful Breakfast had a wide variety cooked pastries fruit cereal toast etc Good facilities in the room coffee tea bath robe kettle crockery etc
11/29/2016,Park Plaza County Hall London, There was no parking available at the hotel which isn t a huge deal but having parking is always a bonus The staff was really great and helped us find a good car park about a five minute walk away The view from our room was not great we faced Waterloo Station but I m sure the other side of the hotel could see the London Eye The bar staff and the breakfast staff seemed a little preoccupied and we had some trouble flagging someone down but the drinks were good and pretty reasonable at the bar and the management was usually pretty good at noticing things and trying to adjust 
11/29/2016,Park Plaza County Hall London, The breakfast that was included was a full English buffet and was really good The location was absolutely fabulous close to Parliament the London Eye Westminster Abbey and Waterloo Station Not a cheap hotel but for where it is and the fact that it fit a family of four into one comfortable room a rarity in Europe the value is amazing 
11/29/2016,Park Plaza County Hall London, Over 50 people queuing for breakfast anticipated 30 minute wait got a refund Really not acceptable at a modern 4 star hotel Special birthday weekend spoiled ended up having breakfast in Waterloo Station 
11/29/2016,Park Plaza County Hall London, Reception and concierge staff very efficient and friendly Got a free room upgrade much appreciated Studio room 1108 was superb what a view Fantastic in room facilities and very comfortable 
11/28/2016,Park Plaza County Hall London, With only 3 lifts at certain times there is quite a long wait
11/28/2016,Park Plaza County Hall London, We like this hotel have stayed before and I expect we will do again The rooms are good and very well equipped
11/28/2016,Park Plaza County Hall London, Was Very Busy when we arrived but the staff were very friendly and dealt with us efficiently Room was clean and tidy No complaints whatsoever Great Location
11/28/2016,Park Plaza County Hall London, In my opinion there is no need to pay for breakfast The breakfast area is really small therefore leading to 20 40 min waits to eat We were lucky enough to be guided to a different serving area after waiting 15 min It was not worth the wait However I appreciate the kind gesture made by the staff 
11/28/2016,Park Plaza County Hall London, Location Location Location You can not beat this location if you are traveling with kids We were steps away from the London Eye and enough children activities to consume a full day When tired we easily walked back to the hotel The next day we were within walking distance to the waterloo train station all of the hop on hop buses stopped near by and the city buses ran through the night with stops very close to the hotel At the end of a long day it was great to lay in bed with BIg Ben and the London Eye as my view No need for an alarm clock Just look up and Big Ben was close enough to tell you the time Can t wait to stay here again 
11/26/2016,Park Plaza County Hall London, Very small bed Check in staff not very friendly Breakfast outrageously expensive Bar crowded and dirty 
11/26/2016,Park Plaza County Hall London, Location was very good Room and bathroom very clean Proper coat hangers
11/26/2016,Park Plaza County Hall London, The first impression on a hotel is everything and the front of house staff are first in line to do this i should know ive worked in a hotel for 6 years now and worked my way up from a receptionist to a manager looking over all departments So as soon as we walk in we immediately get what feels like from all of the concierge porters and door staff that we are not welcome all by what we are wearing i know this because everytime we walked in and out of the hotel we got glares and looked up and down and asked if anybody could help us by just stepping towards the lifts They are the first impression you make on a hotel and they destroyed this for us trust me my money is just as good as the people that are walking around in a tuxedo dont judge a book by a cover it also doesnt hurt to smile Im pretty sure thats what youre paid for Also a massive huge thank you to the gentlemen that told us not to get a taxi to the station and get the metro we had been going one way all weekend to waterloo station but he pointed us in another direction you would trust someone in a hotel to know better than you so we turned left rather than right it wasnt sign posted where we needed to go so we got lost for 15mins We finally got to the station running to catch our train from London Euston time we got there we missed our train by 4mins all thanks to a memeber of staff that cannot give directions correctly dont just point next time explain You cost me 230 to get home i sobbed on the platform station all i wanted to do is get home to my baby so thanks alot you can imagine how angry i was another member of staff not really giving a dam about us I was soo frustrated ive stopped myself writing a review for a few weeks Hope you can take this on board and learn your staff to respect and be helpful to all that stay with you 
11/26/2016,Park Plaza County Hall London, Loved our room it was fantastic the only thing that let it down is it was facing over a railway line and buildings so the view was a bit rubbish but that wasnt a majour issue The lady on the desk Francessca i think she was called such a lovely lady and the only staff member apart from the bar staff that genuinely made us feel welcome 
11/23/2016,Park Plaza County Hall London, The temperature of the water in the bathroom was luke warm 
11/23/2016,Park Plaza County Hall London, A lovely hotel with friendly helpful staff They went out of their way to stop a light flashing on the phone beside the bed which would have lit up the room every minute otherwise 
11/23/2016,Park Plaza County Hall London, I was disappointed with the view all the pictures on the website seemed to show river views We were overlooking a rather busy Waterloo Station 
11/23/2016,Park Plaza County Hall London, The room was perfect good facilities just right amount of space for a family of 4 Lovely and clean and comfy beds too 
11/22/2016,Park Plaza County Hall London, We checked in early at 10 45 ish and was told to return after 2 pm to get our room key we left our bags and returned about 5pm after a busy day and was told they were still working in our room and it would be another 10 minutes We complained as we had to be out at 6 and they gave us another room but we thought this was really poor 
11/22/2016,Park Plaza County Hall London, Really comfy bed room was lovely view rubbish but very quiet so we all slept well 
11/22/2016,Park Plaza County Hall London, I paid the Room Service bill before I actually was given the bill and there was a donation on the bill that would have been nice to have been asked if we wanted to contribute 1 00 I run a cleaning company and overall the place was very clean however was not dusty in the rooms and the mirrors were smeary The taps need descaling but this is me being picky given my profession I know how tight turnaround is There was only one T bag between three people and the room was kitted out for two people even though three were stopping so two glasses two cups two biscuits etc The cleaners were also trying to enter the room at 9 30 and out check out was 12 We inadvertently left our luggage at the wrong Plaza there was no offer to collect which was our mistake but the reception lady said we could ask but the answer would be no Make sure you get the right hotel 
11/22/2016,Park Plaza County Hall London, The staff were very friendly and room service was very good even though we couldn t eat everything Overall a very nice hotel with excellent views and the price is justified and having been ill for a long time this was a welcome relief and fantastic time was had by all We stopped in a Exc Suite with a City View we woke up to views of The Shard very well worth the money I m glad I paid a bit more but as three of us were travelling splitting this down meant we each paid 80 for one night 
11/22/2016,Park Plaza County Hall London, Hotel is very central We had a room with a view of Big Ben and the London Eye Lovely bar area and decent food We went for our anniversary and the staff made a real fuss of us they d left us a bottle of wine and a card in the room when we arrived 
11/22/2016,Park Plaza County Hall London, The sofa bed is pretty terrible and I absolutely hate the door to the bathroom It s a sliding glass door which provides very little privacy 
11/22/2016,Park Plaza County Hall London, Very clear and modern and the location is great next to Waterloo and South Bank The breakfast is great as well 
11/21/2016,Park Plaza County Hall London, I wasn t to please that I was expected to pay an extra 5 to watch a movie
11/21/2016,Park Plaza County Hall London, I was really pleased with the service the staff were really friendly I also wasn t expecting such a massive room
11/21/2016,Park Plaza County Hall London, The air extractor in the Bathroom ran all night I couldn t sleep past 06 00 The shower fittings fell apart When we reported this at check out we felt no one really cared We too had an overlong wait for breakfast 
11/21/2016,Park Plaza County Hall London, Staff were disinterested and not helpful except the porters who were most excellent The room was cold and there is nothing in the room to control this Bathrobes were very well worn and tired 
11/21/2016,Park Plaza County Hall London, The bed was very comfortable the room was quiet and breakfast was available nice and early Spacious room and good facilities kettle fridge even a microwave and crockery 
11/21/2016,Park Plaza County Hall London, N A
11/21/2016,Park Plaza County Hall London, Loved the location Staff were excellent proffessioal yet very friendly Would especially like to thank Anna at reception for organising a little something special for my husbands 40th Made our weekend Thank you 
11/20/2016,Park Plaza County Hall London, This location is excellent for families and travel It was very easy to get on the Underground as well as walk right across Westminster Bridge and to all the sights The food was excellent The wait staff was very attentive both for breakfast and for dinner 
11/20/2016,Park Plaza County Hall London, the fact our stay was quite expensive compared to similar hotels we have stayed in in London and didn t include breakfast It would have been nice to have been checked in by a smiling receptionist making us as guests to feel welcome and special
11/20/2016,Park Plaza County Hall London, loved the d cor cleanliness and ambience
11/20/2016,Park Plaza County Hall London, Bigger breakfast area could be an improvement but a bit of a wait and sitting very close to other tables still didn t take away from the beautiful breakfast Delicious 
11/20/2016,Park Plaza County Hall London, Hotel staff location and breakfast all fantastic Thank you park plaza for a wonderful stay I m very fussy when staying in hotels and this hotel didn t let me down on anything Really quiet in the bedroom and a wide range of different clients who all apprared comfortable Will definitely use this hotel again 
11/20/2016,Park Plaza County Hall London, Optional service charge which Is added automatically on room service as well as a tray charge Double recovery not what I would expect
11/20/2016,Park Plaza County Hall London, Staff very friendly
11/18/2016,Park Plaza County Hall London, Staff gave directions to Battersea which took us on 2 tubes and a taxi costing us approx 25 and took us an hour making us late When we went to come back we discovered it was a train directly to Waterloo costing 5 and took 15 minutes Not impressed with poor advice 
11/17/2016,Park Plaza County Hall London, Overall very happy with the Room just the Bathroom fittings were tarnished 
11/17/2016,Park Plaza County Hall London, Used it as a Crash pad for a night while on business Front of House was efficient and helpful Twin room slept well room felt modern and well equiped Room was quiet with window internal to hotel Courtyard 
11/16/2016,Park Plaza County Hall London, I am not sure I got the room i booked as it seemed quite small for a superior double room As it was only a couple of nights however I dealt with it Being woken at 9am on the day of check out while the do not disturb sign was on the door too wasnt great Not usually this disappointed
11/16/2016,Park Plaza County Hall London, I love to stay at this hotel Staff know me now and are always polite
11/15/2016,Park Plaza County Hall London, Nothing to improve
11/15/2016,Park Plaza County Hall London, Fabulous room with a view of the London Eye Room and bathroom very spacious with everything we needed Given a gift of a bottle of wine as it was a special occasion collecting an award Breakfast was plentiful and excellent quality Staff especially Magda were lovely and attentive Highly recommended and will visit again 
11/15/2016,Park Plaza County Hall London, Inside facing room was a bit claustrophobic as could not open curtains Rubber undersheet on bed took off with difficulty Room not serviced one of the two nights Had to contact housekeeping who put it right 
11/15/2016,Park Plaza County Hall London, Spacious room good facilities and excellent bed 
11/14/2016,Park Plaza County Hall London, We had to ask for a fourth towel despite there being 4 on the booking Also had to ask for more tea bags and milk in order to make one evening drink and one in the morning 
11/14/2016,Park Plaza County Hall London, Very helpful polite and friendly staff Was my husband s birthday so they left a card wine soft drinks and popcorn for the children 
11/14/2016,Park Plaza County Hall London, The bathroom was awful there was a shower a bath and a hose and you got absolutely soaked trying to select the right one something needs to be done about that Also the sink tap was loose and rattled around in its socket and the bath when you sat in it was really difficult to get out of as it was lower than the floor level and you needed a step ladder to get out Also the photo bears no resemblance in any way shape or from to the room I was given no superior twin beds just two ordinary single beds with no gap between them at all I wont be going back there anytime soon
11/14/2016,Park Plaza County Hall London, Location was perfect 
11/14/2016,Park Plaza County Hall London, Having to que for breakfast I have never had to experience this before and won t stay here again for this reason 
11/14/2016,Park Plaza County Hall London, The rooms are nice with good views up high
11/13/2016,Park Plaza County Hall London, Understandably the hotel had over 400 rooms that needed cleaning however we were told 5 minutes and the room was much longer than 5 minutes however that being said the room was great and the view was fantastic
11/13/2016,Park Plaza County Hall London, The room wasn t ready so free drinks voucher were given and you could leave you luggage once you d checked out 
11/13/2016,Park Plaza County Hall London, Went to Marriott County Hall by mistake having known County Hall before it became a hotel Park Plaza County Hall is not at the old County Hall although it is nearby I think it confusing to have a Marriott County Hall and a Park Plaza County Hall close together although a traveller without prior knowledge would probably read the website more carefully than I did 
11/13/2016,Park Plaza County Hall London, We were upgraded to a Penthouse Suite very swish would like to have had more time to enjoy the comfort
11/13/2016,Park Plaza County Hall London, Seems to be good value for money but consider you will have to queue for 20 before to get acc s to the breakfast room never experienced this before Just consider also that you will have to wait circa 7 8 every time you want take the lift Basically overcrowded for the facilities offered Management not present never 
11/13/2016,Park Plaza County Hall London, Noiseless location
11/13/2016,Park Plaza County Hall London, I was not very pleased with my stay with park plaza so i took time to respond on this rating i can probably say about 2 3 unlikely to return on this hotel All the while i thought i could experience 5 star experience it was not I was totally disappointed how dirty my room was in fact the cobwebs at the upper lampshade was still there if you look at the left side of the bedroom the carpet was very dirty the room was over decorated at its size very way off on all the 5 star hotels i been through for a 270 a night stay its very unsatisfactory and lastly the buffet was not even close to the top hotels nearby
11/9/2016,Park Plaza County Hall London, Terrible service when the room filled with water from shower 5 people came after 3 calls not to clean but with us inside the room trying to close even beds with our clothes on them to get access to the floor tubes So 3 of us and 5 of them in a small room without even asking if they can do it just an hour before we check out Getting ready for our bussiness meeting Breakfast small with a tiny cooridords between tables Not worthy 
11/9/2016,Park Plaza County Hall London, Actually not a single thing 
11/9/2016,Park Plaza County Hall London, The staff were extremely helpful and cheerful from the moment we arrived and were helped with our luggage which was even taken to our room while we checked in 
11/8/2016,Park Plaza County Hall London, We had flood every time we showered as shower head too strong for limited space in Bath and ill fitting screen No biscuits or hot chocolate in room and only one flannel left for two of us Also only one chair to sit on and we are two 
11/8/2016,Park Plaza County Hall London, Location great and staff friendly and helpful 
11/8/2016,Park Plaza County Hall London, We had an issue with sofa bed in the room we were in It was broken in the centre prior to our arrival However once we informed the staff we were accommodated in another room fairly swiftly compensated for out trouble
11/8/2016,Park Plaza County Hall London, Staff were friendly efficient helpful
11/7/2016,Park Plaza County Hall London, The room was dirty dark without view even from the 8th floor The service was slow We asked for an adaptor and we received one two days later Every day during our four night stay we had to queue for breakfast for half an hour The breakfast room was small and we had to wait for the other residents to finish We requested a late check out before arrival as booking com gave us this option We did not receive any reply When we asked at the reception desk we were told that there was no availability unless we paid another 10 pounds per hour It seems that if you pay there is availability if you don t pay the hotel is fully booked 
11/7/2016,Park Plaza County Hall London, While it was a great idea to have guests decide whether or not to have room cleaned we would have had to give note stating this to reception by 9am I did not even read it until 10AM Why not let it be signed and left in the room or hung outside the door just a thought
11/7/2016,Park Plaza County Hall London, The pillowsand duvets were perfect
11/7/2016,Park Plaza County Hall London, My only complaints are that the tv in the bedroom area was to the side and it made it hard for us both to see well The sheets seemed too small or were put on wrong and we had to rearrange them And we didn t get enough towels for the whole family We were usually in a hurry to make it to breakfast before the crowd so one child alternated shower days anyway Also extra pillows would have been nice too The kids never complained about the sofa bed 
11/7/2016,Park Plaza County Hall London, The room was very nice but not much space around beds to move around with four in the room We had a fantastic view of the the London eye but not much of the city from the 6th floor The staff were very friendly and helpful A great hotel that treated children warmly as guests It was very crowded in the breakfast area and they opened up the bar area to serve as many guests as they could The mini bar area with extra sink was very nice as was the very clean bathroom with a defogging mirror 
11/7/2016,Park Plaza County Hall London, Didn t like the sofa in the lounge didn t like the little tv didn t like scaley kettle for the amount I spent expected a little bit more than a sachet of coffiee
11/7/2016,Park Plaza County Hall London, I liked the location the bed was comftable
11/7/2016,Park Plaza County Hall London, Room size is small and dated decor no privacy in the toilet as its separated via a glass door Bed size is small Queuing atleast 20 30 mins for breakfast Not good at all 
11/7/2016,Park Plaza County Hall London, Location is great close to the main attractions e g london eye etc 
11/6/2016,Park Plaza County Hall London, The rooms are situated near kitchen which is very noisy We had to be asked to move in the middle of night because of this They did move us but the inconvenience of this was very tiring and due to this would not stay again 
11/6/2016,Park Plaza County Hall London, The location
11/6/2016,Park Plaza County Hall London, I paid extra for a city view but your over looking the train station and builders working
11/6/2016,Park Plaza County Hall London, It was in a good location with a easy easy reach of the train Station 
11/4/2016,Park Plaza County Hall London, The room cleaning wasn t as expected Should take care of their staff and follow up on their work 
11/4/2016,Park Plaza County Hall London, The room has a great view London eye very good space nice bath large TV in the living room medium one in the bed room and very useful kitchen kit Small but very beneficial 
11/3/2016,Park Plaza County Hall London, We did not stay long enough
11/3/2016,Park Plaza County Hall London, Nice room overlooking the London Eye Handy little kitchen Nice size shower Food tasted great Activities organized by the staff for children over the week end Security guards watching the entrance and requesting to show room cards to take the lift 
11/2/2016,Park Plaza County Hall London, When i collected my small lovely coral coloured suitcase from the concierge before leaving it was really grubby and dented 
11/2/2016,Park Plaza County Hall London, I had booked a suite and requested a room with a nice view as the trip was for my boyfriends birthday and got a fabulous big suite with AMAZING views of the London Eye Big Ben The Houses of Parliament And also they provided a complimentary bottle of red wine and a card which was a lovely touch Bathroom was lovely with a great large walk in shower The hotel bar was also great which serves food until late if you fancy a late bite with a few drinks Breakfast was also great with a lovely variety of dishes and a perfect start to 3 busy days Definitely would stay here again as it made the mini break extra special 
10/31/2016,Park Plaza County Hall London, I hated that the bathroom didn t have a real door It was only separated by a sliding partition that didn t offer much privacy The checking in and out process was not smooth Room was not ready when I was told and had to come back a couple of times before it was ready When I checked out I was given somebody else s bill I did not feel that the accommodations equaled the price I was charged 
10/31/2016,Park Plaza County Hall London, The staff was very accommodating and tried to help make my stay pleasant 
10/31/2016,Park Plaza County Hall London, Claustrophobic common areas and mediocre breakfast If you stay here choose a room only rate and go out for all meals there s plenty of choice nearby 
10/31/2016,Park Plaza County Hall London, Great views from our Penthouse which had a separate living room and wrap around balcony Easy walk to the Southbank and across the river on a choice of three bridges 
10/30/2016,Park Plaza County Hall London, Staff are too stressed may be they are under staffed Never seen so furustrated receptionist like this before We waited an exctra time to get the room which was not ready After a long journey we needed to change and kick off for a prebooked activity The delay did not help I did not expect this from such a big and pricy hotel Yet the staff were a smiley as they could be Not entirely bad 
10/30/2016,Park Plaza County Hall London, I stayed with my wife and 3 kids in an excutive suite The hotel is in a great location near London s famous attractions Very clean and modern Also food was very nice and the room was very well designed 
10/30/2016,Park Plaza County Hall London, Sofa bed very very uncomfortable even for the children to sleep on Requested an extra duvet to put as additional mattress to try and make a little more comfortable 
10/30/2016,Park Plaza County Hall London, Room was very clean and the sofa bed made up on arrival Very pleasant front of house staff allowed us to store our bags until we could check in as we were early Requested extra duvet and pillows no problem Liked the monopoly money the children could exchange for items nice touch 
10/30/2016,Park Plaza County Hall London, You have to wait a lot of time to have breakfast it seems the area for the breakfast was too small for the capacity of the people they sleep in this hotel There was a lot of dust in the room and especially behind the TV set The bath towels seem to be very old almost becoming gray from white Too expensive
10/29/2016,Park Plaza County Hall London, Beds could have been more comfy 
10/29/2016,Park Plaza County Hall London, Stayed in a family suite during half term perfect as the two areas meant we were separated from our kids by the bathroom Great view of the County Hall and London Eye Staff very friendly and welcoming Location is just fantastic and the breakfast was fab too 
10/27/2016,Park Plaza County Hall London, Sofa bed in family room was a bit lumpy and bumpy 
10/27/2016,Park Plaza County Hall London, Family room was brilliant small kitchenette with microwave 4 x plates bowls cutlery mugs Tiny fridge but enough for mlk and a few supplies Perfect for making snacks for the children Sound proofing excellent 
10/27/2016,Park Plaza County Hall London, Room was nice and contemporary the bathroom sliding glass door is not practical makes too much noise when opening and closing especially in the middle of the night when others are sleeping AND it is far from sound proof when showering and getting ready while others are still sleeping 
10/27/2016,Park Plaza County Hall London, We arrived at 8 30am and the staff offered us an option for a room right away which was reasonable and allowed us to clean up before hitting the sights in London Great Although the view was far from good it didn t matter to us since we were leaving however NOT sure they should have charged us extra given the view I think if you are going to charge an extra 30 pounds for early access then for the money something should be provided like a view But we greatly appreciated having a room to store our stuff and clean up after such a long flight from US 
10/26/2016,Park Plaza County Hall London, The room was too hot despite turning the air con as low as it could go You need persistence to get room service to answer your call 
10/26/2016,Park Plaza County Hall London, Courtney on the front desk was excellent The rooms were very well furnished big and clean The shower was superb A kitchen area was a welcome plus The hotel catered for food allergies The hotel was close to Waterloo station near Westminster Bridge and the London Eye London Dungeons Sea Life 
10/26/2016,Park Plaza County Hall London, The sofa bed was too squeaky and noisy the other bed was too soft and the rooms were too hot due to not being able open windows 
10/26/2016,Park Plaza County Hall London, The staff were nice it was clean and the facilities were good 
10/25/2016,Park Plaza County Hall London, Long queue for breakfast but it was the beginning of the Autumn holiday Breakfast room crowded 
10/25/2016,Park Plaza County Hall London, Comfortable rooms Excellent location Friendly helpful staff 
10/25/2016,Park Plaza County Hall London, Breakfast far too pricey at 19
10/25/2016,Park Plaza County Hall London, Studio apartment was great location brilliant for all nearby attractions and waterloo station Staff in the bar Angela and Georgia were very professional and friendly 
10/25/2016,Park Plaza County Hall London, We spent over 10 minutes waiting for an elevator the day we were checking out They definitely need more elevators 
10/25/2016,Park Plaza County Hall London, This was our second time staying at this hotel and we love it It s so central with a great family room set up And the view of the Eye always makes me happy This time there was a mistake on a room service food order but it was quickly remedied and the charge removed 
10/24/2016,Park Plaza County Hall London, everything was perfect
10/24/2016,Park Plaza County Hall London, great hotel amazing location i will go back to this hotel on my next trip to london there is a security gard at night wich is very good
10/24/2016,Park Plaza County Hall London, Breakfast Had to queue for ages 20 minutes at least to even get a table Queued right along the corridor 
10/24/2016,Park Plaza County Hall London, Very comfortable room and easy check in and lovely staff 
10/24/2016,Park Plaza County Hall London, Breakfast let it down a bit The food was nice but the organisation of the breakfast service could be inproved 
10/24/2016,Park Plaza County Hall London, Great location and service Friendly helpful staff We arrived early and as our room was ready we could check in early which meant we could get on with the rest of our day 
10/23/2016,Park Plaza County Hall London, The view was amazing from our room and all the elemis goodies in the bathroom was a lovely surprise excellent location friendly staff can t wait to come back 
10/23/2016,Park Plaza County Hall London, long queues for breakfast and then another queue to get fruit and toast we had to join the same queue for people wanting cooked breakfast restaurant to small for the amount of guests low water pressure on 13th floor took ages to run a bath and the plug leaked and water was not hot always normally use premier inn and wanted to make this visit special v disappointed
10/23/2016,Park Plaza County Hall London, staff were helpful on arrival and at the main desk
10/23/2016,Park Plaza County Hall London, The bathroom smelt of damp drains room 413 No signal on EE within my room and wifi kept cutting out on my iphone 
10/23/2016,Park Plaza County Hall London, Breakfast selection was good Nice room and free upgrade to a studio apartment room 
10/23/2016,Park Plaza County Hall London, Staff lack warmth all very brusque Housekeeping woke us too early with insistent banging on our door repeated 40 minutes later I printed our boarding cards at guest computer in basement keyboard needs replacement characters almost completely faded and illegible
10/23/2016,Park Plaza County Hall London, Comfy beds very clean tea making facilities and microwave in bedroom
10/23/2016,Park Plaza County Hall London, temperature control was difficult and bedding was too warm with no alternatives Restaurant was expensive and meals a bit disappointing but plenty of alternatives nearby 
10/23/2016,Park Plaza County Hall London, location size of room was good Staff were very cooperative and friendly Very convenient to many attractions and waterloo station Microwave and small fridge were welcome
10/20/2016,Park Plaza County Hall London, The room was quite cold even with AC turned up to max There was no heating as such just a cool breeze coming out of the vents that coupled with mostly tile flooring made it a chilly stay 
10/20/2016,Park Plaza County Hall London, The staff were very helpful and the overall facilities were excellent 
10/19/2016,Park Plaza County Hall London, Room view had windows that don t open as the view is within looking over the restraunts very unusual and no Fresh air
10/19/2016,Park Plaza County Hall London, Hotel was nice room was terrible
10/18/2016,Park Plaza County Hall London, The staff was really friendly and helped me in every way possible Also my room was clean and the location of the hotel couldn t have been better 
10/18/2016,Park Plaza County Hall London, Rooms were a bit small but all we needed we were hardly in them except to sleep 
10/18/2016,Park Plaza County Hall London, Location was excellent could walk to many tourist destinations Staff was helpful and polite Restaurant was convenient with delicious food 
10/18/2016,Park Plaza County Hall London, For the money that we paid there was no swimming pool and the beds were really uncomfortable it was like sleeping on a camping bed i found that beds in a premier inn were a lot more comfortable 
10/18/2016,Park Plaza County Hall London, The staff were nice and friendly
10/17/2016,Park Plaza County Hall London, Room was pokey odd sounds from water heating pipe work that sounded like a dog Room was cold we ended up switching the a c off One pillow each not two and bed wasn t as good as a Premier Inn
10/17/2016,Park Plaza County Hall London, Breakfast was good and Eden who assisted us at breakfast was very friendly
10/17/2016,Park Plaza County Hall London, Service at the restaurant for dinner was slow but it s only a small criticism 
10/17/2016,Park Plaza County Hall London, Fabulous hotel family room was spacious and comfortable From start to finish this hotel ticked all the boxes Location was fantastic too 
10/16/2016,Park Plaza County Hall London, The room was small and hot and the a c was noisy and ineffective Little space to relax certainly not possible to enjoy a comfortable breakfast We should have booked the Park Plaza Westminster Bridge which has a better atmosphere
10/16/2016,Park Plaza County Hall London, The location
10/16/2016,Park Plaza County Hall London, Room size for single occupancy was just too tiny I could hardly fit in 2 bags no view atall Tv channels were vintage too with no music channel even a basic movie channel and all was paid 
10/16/2016,Park Plaza County Hall London, The bed was comfy breakfast buffet was good enough and location was close to Westminster which is tourist hub 
10/16/2016,Park Plaza County Hall London, It took ages for us to be able to check out The staff at the checkout desk were oblivious to which customers were next in the queue due to there not being a queue system set up My husband I were waiting patiently for a long time for the 2 or 3 staff members to serve their customers when a rude man another customer went in front of us soon as a staff member was free she didn t say anything like Sorry these customers were in front of you so we had to wait another half an hour It was far too slow 
10/16/2016,Park Plaza County Hall London, We loved the size of the bedroom the bathroom was also lovely Great roomy shower too 
10/15/2016,Park Plaza County Hall London, Nothing to complain about
